id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300518698,Operation: Tango,2021-06-01,,Linear Action Adventure,"It takes two to save the world in this Asymmetrical Spy Thriller. Pair up with a friend as a special agent or elite hacker, and work together to bring a high-tech global menace to its knees.","PC,PlayStation 5,Xbox Series X",71.0,10.0,Mixed or average,77.0,36,Generally favorable,"71,72,75",Clever-Plays,Clever-Plays
1300483146,9 Monkeys of Shaolin,2020-10-16,T,3D Beat-'Em-Up,"9 Monkeys of Shaolin  marks a rebirth of the iconic beat 'em up genre in vein of old-school video games. If, as a kid you had hours of fun playing SNES or SEGA beat 'em up videogames crushing foes left and right then this new title from the creators of hardcore brawler REDEEMER is definitely for you. As a mere Chinese fisherman Wei Cheng you have to avenge the death of your friends and family slaughtered in a pirate raid at your peaceful village. Game protagonist is quite a tough nut to crack as he knows the basics of ancient martial arts only mastered by legendary Shaolin monks. Get your trusty battle staff ready for a challenging adventure in Medieval China and for merciless fights with hordes of various enemies. Action-packed battles, user friendly controls and incredible atmosphere of great kung-fu movies of 70s – all this makes 9 Monkeys of Shaolin a choice for every true fan of really hardcore brawlers.","Xbox One,PC,Nintendo Switch,PlayStation 4",71.0,14.0,Mixed or average,66.0,32,Mixed or average,"72,71,69,71",Sobaka,"Buka Entertainment,Teyon,Ravenscourt"
1300527022,Nioh 2: The First Samurai,2020-12-17,,Action RPG,"The thrilling conclusion to the Nioh 2 story and the third and final DLC expansionThe First Samurai. 

Brace yourselves to take on some of the most challenging missions and formidable foes in the entire series, along with an added difficulty level that will give even the most seasoned veterans a run for their money. 

A flash of light from Sohayamaru whisks the protagonist back to the past as a Visitor for the third and final time. They are brought back to the place their mother spoke of when they were very young, the land of the fabled youth that defeated an oni. Otakemaru's past, the secret of Sohayamaru, and the truth behind the first samurai. All of these mysteries will be revealed, and the protagonist's long journey will finally come to a climactic end.",PlayStation 4,71.0,14.0,Mixed or average,69.0,32,Mixed or average,71,Team Ninja,Koei Tecmo Games
1300489787,A Memoir Blue,2022-03-24,E,Adventure, A song from years ago triggers a flood of memories for champion swimmer Miriam. Embark on an evocative journey through her turbulent childhood and the complicated relationship she shared with her devoted mother. ,"PlayStation 5,Xbox Series X,PlayStation 4",71.0,13.0,Mixed or average,62.0,22,Mixed or average,"71,75,66",Cloisters,Annapurna Interactive
1300612818,Gothic II Complete Classic,2023-11-29,M,Western RPG,"Continue the story of the Nameless Hero in Gothic II Complete Classic, the award-winning sequel that improved on its predecessor in every way. Experience it now for the first time on Nintendo Switch.

Gothic II Complete Classic brings together the excitement of Gothic II and the add-on Night of the Raven to your fingertips for the first time on a console.

You have torn down the magical barrier and released the prisoners of the Mine Valley. Now the former criminals of the forests and mountains are causing trouble around the capital of Khorinis. The town militia is powerless due to their low amount of force - outside of the town, everyone is helpless against the attacks of the bandits.",Nintendo Switch,71.0,11.0,Mixed or average,66.0,35,Mixed or average,71,Piranha Bytes,THQ Nordic
1300513643,Song of Iron,2021-08-31,,Action Adventure,"Behind you lies a trail of broken helms, shattered shields. You hold the axe of a fallen foe. Worn and dented, it will suit it's purpose. What lies ahead is still a mystery, your goal is not. To save your people you must find the Great Temple of the Gods, but do not expect a warm welcome.

Prepare to be met by a world set against you. In Song of Iron, man, monster and nature itself will try to stop you. Fight through it all in this gritty adventure where combat is intense, visceral and dangerous. Use bow, axe and shield to fight back but take care, weapons can be lost, arrows will run out and shields will be broken. With the blood of your ancestors and valor regained along the way you can fight on!

Explore your ancient, and mysterious homeland as you journey through forests, into caves and climb mountains as you seek vengeance. Keep your eyes peeled, danger is all around you and when a fight is too big you may need to find a subtler way to pass foes.","PC,Xbox Series X",71.0,7.0,Mixed or average,40.0,12,Generally unfavorable,"71,74",Escape,Escape
1300488800,Phantom Brigade,2020-11-16,,Turn-Based Tactics," Phantom Brigade is a hybrid turn-based & real-time tactical RPG with an innovative timeline-based command system. See the future, predict enemy actions, and plot your counterattack on the timeline! Outnumbered and out-gunned, lead the Brigade's campaign to retake their war-torn homeland. ",PC,71.0,5.0,Mixed or average,56.0,9,Mixed or average,71,Brace Yourself Games,Brace Yourself Games
1300597191,SAND LAND,2024-04-26,T,Action RPG,"Dive into a desert world where both humans and demons suffer from an extreme water shortage - SAND LAND. Meet the Fiend Prince Beelzebub, his chaperone Thief, and the fearless Sheriff Rao, and follow the team on an extraordinary adventure in search of the Legendary Spring hidden in the desert. The end is only the beginning, as beyond this arid ground lies a new realm to explore.

In this action-RPG, players will find a nostalgic and heartwarming world created by Akira Toriyama, where you will become the main character Beelzebub. Learn how to control his powers and lead your company of heroic misfits exploring the legendary world of SAND LAND. Beware of the many dangers that populate it: between bandits, fierce wildlife, and the Royal Army, reaching the spring won’t be easy! Use your tact and imagination to develop tanks and other vehicles that will help you navigate this vast land, using a wide array of part combinations.

VEHICLES FROM BEYOND YOUR IMAGINATION
Unlock vehicles that can be leveled-up with various mechanic parts including weapons, engines, and suspensions. Design and operate a large variety of vehicles including Battle Tanks with powerful cannons, Motorbikes that speed through deserts, and Jump-bots that bounce over rivers to explore every corner of the continent.

BECOME THE SAVIOR THE WORLD NEEDS
Develop your basecamp in the city of Spino, as you build relationships with its inhabitants. As you bring the exiled people of the desert to Spino, watch the town and its capabilities grow. Listen to their requests and wishes, and unlock useful materials and city features.

ADVENTURE BEYOND THE DUNES
Travel through SAND LAND and its canyons, unveil its secrets, overcome all obstacles, and find the entrance to an unknown world.","PC,Xbox Series X,PlayStation 5",71.0,75.0,Mixed or average,80.0,117,Generally favorable,"75,72,71","ILCA, Inc.",Bandai Namco Games
1300526247,Cozy Grove,2021-04-08,E10+,Virtual Life,"Welcome to Cozy Grove, a life-sim game about camping on a haunted, ever-changing island. As a Spirit Scout, you'll wander the island's forest each day, finding new hidden secrets and helping soothe the local ghosts. With a little time and a lot of crafting, you'll bring color and joy back to Cozy Grove!

Features:

* Beautiful, dynamic, hand-drawn landscapes that come alive when you help a spirit in need.
* Dozens of memorable characters and spirits for you to find and befriend. Each spirit has a unique, extensive story for you to unravel over time.
* Collect spirit animals, craft decorations, go fishing and more!
* 40+ hour campaign filled with side quests, designed to span months of playtime.","PC,Nintendo Switch,PlayStation 4",71.0,22.0,Mixed or average,69.0,31,Mixed or average,"72,71,71",Spry Fox,"The Quantum Astrophysicists Guild,iam8bit"
1300641746,The Sims 4: Lovestruck,2024-07-25,T,Virtual Life,"Check the Cupid’s Corner app for matches that make your Sim’s heart flutter. Then, set up a date with the new date planning system! You’ll choose where to go and what to do, crafting romantic rendezvous that’ll leave Sims swooning. Sims can connect by playing games, cuddling in bed, or taking the Romantic Blanket to a beautiful spot for a special moment. What works for your Sim? Turn-Ons and Turn-Offs will determine how attracted Sims are to each other. They can include interests, interactions, and more! Discover these as your Sims get to know their partners, build relationships, and maintain Romantic Satisfaction. Since Sims will like and dislike different interactions, partners might have different satisfaction levels. How Sims interact with each other will also affect whether their Relationship Dynamic is wholesome, steamy, strained, or unpredictable. Romance isn’t just a word, it’s a skill that unlocks seductive interactions. For Sims with romantic aspirations, romance is a way of life. Truly hopeless romantics can even become Romance Consultants and make a career out of loving love! As they rise in their career they’ll earn new ways to promote love and maybe find some cute heart-shaped furniture in their inventories. Fall in love with a gorgeous city made for romance! Ciudad Enamorada has three neighborhoods that exude charm with plenty of places for Sims to meet, flirt, and even WooHoo. There’s even a new Singles Hangout lot trait that’ll attract available Sims to come and mingle.",PC,71.0,8.0,Mixed or average,41.0,9,Generally unfavorable,71,Maxis,Electronic Arts
1300506310,Fairy Tail,2020-07-31,T,RPG,"Fight for Your Guild with Powerful Magical Abilities in FAIRY TAIL. FAIRY TAIL, based on Hiro Mashima's best-selling manga and anime series of the same name, follows the spell-binding plot from ""The Grand Magic Games"" story arc -- enabling gamers to re-live, or experience for the first time, the exciting episodes of this fan-favorite storyline. Not only will they be able to experience stories previously told in the manga and anime, but they will even be able to enjoy never before seen story and quest elements.

Throughout their journey, players will be able to form a party from a selection of over ten iconic characters, including: the fire dragon slayer, Natsu Dragneel; the celestial mage, Lucy Heartfilia; the ice-make mage, Gray Fullbuster; the fairy queen 'Titania', Erza Scarlet; and the young sky dragon slayer, Wendy Marvell. With a wealth of guild members to recruit to their party, players can form their own dream team even including an unlikely group of allies for their own unique adventure.

The fiery and intense magical battles from the series are breathtakingly brought to life in FAIRY TAIL's environment; with a diverse range of magic available for the extraordinary characters to wield. Renowned moves from the series light up the screen, with some characters such as Natsu being able to take advantage of mode changes like utilizing the eye-popping Lightning Fire Dragon Mode. In addition, some guild members will be available to support in battle; including the Fairy Tail Guild Master, Makarov Dreyar, who can be called in to provide powerful aid on the battlefield.

In FAIRY TAIL, completing battles and quests will not only level up party members, it will lead to character bonding scenarios, provide options to upgrade the guild, and eventually raise the 'Guild Rank' enabling players to take on more challenging missions in their quest to become the greatest guild in Fiore.","PlayStation 4,Nintendo Switch,PC",71.0,41.0,Mixed or average,74.0,142,Mixed or average,"71,69,66",Gust,Koei Tecmo Games
1300553305,Star Trek: Resurgence,2023-05-23,T,Third-Person Adventure,"Star Trek: Resurgence is a narrative adventure game featuring dialog choices, relationship building, and exploration.

Alongside dialog-driven role playing and rich branching storylines, you will also engage with the Star Trek universe in a variety of other gameplay styles, including shuttle piloting, phaser fights, tricorder scanning, stealth, and micro-gameplay mechanics.","PC,Xbox Series X,PlayStation 4",71.0,18.0,Mixed or average,69.0,49,Mixed or average,"71,72,71",Dramatic Labs,Bruner House
1300504892,Willy Morgan and the Curse of Bone Town,2020-08-11,,Point-and-Click,"A letter from 10 years ago, an intricate web of lies to unravel and a mystery to solve. Explore an unconventional town of pirates, dive into the past, collect items and look for clues to help Willy find out what happened to his father...
",PC,71.0,16.0,Mixed or average,62.0,11,Mixed or average,71,imaginarylab,VLG Publishing
1300538266,Trek to Yomi,2022-05-05,,Linear Action Adventure,"Trek to Yomi is an ultra-stylised cinematic action-adventure that follows an enthralling story of Hiroki during his fall against the forces of evil. Experience his heroic return to make good on his failed promise to save the people he swore to protect. As a vow to his dying Master, the young swordsman Hiroki is sworn to protect his town and the people he loves against all threats.  Faced with tragedy and bound to duty, the lone samurai must voyage beyond life and death to confront himself and decide his path forward.
","PlayStation 5,PC,Xbox Series X,Nintendo Switch",71.0,52.0,Mixed or average,63.0,213,Mixed or average,"69,71,72,64",Flying Wild Hog,Devolver Digital
1300572888,Pac-Man World: Re-PAC,2022-08-26,E,3D Platformer,"Feed Your Appetite for Adventure. In Pac-Man World Re-Pac, Pac-Man arrives home on his birthday to find the Ghosts have kidnapped Pac-Man’s family & friends and ruined his party. Pac-Man must set out to adventure through the six areas of Ghost Island to rescue his family and friends, and face-off against the Ghosts’ boss, Toc-Man. With polished graphics, enhanced gameplay, and updated features – Pac-Man World Re-Pac is action/platforming fun for both experienced Pac-fans and new Pac-thusiasts the world over.","Nintendo Switch,PC,PlayStation 5,Xbox Series X",71.0,30.0,Mixed or average,75.0,56,Generally favorable,"65,74,71,71",Bandai Namco Games,Bandai Namco Games
1300538291,Eiyuden Chronicle: Rising,2022-05-10,E10+,Action RPG,"Eiyuden Chronicle: Rising combines a thrilling adventure through ancient ruins with the tale of one town’s rise from the ashes. Drawn by lenses and other treasure in the nearby Runebarrows, our heroes learn that the town is struggling to rebuild after an earthquake and decide to help. Along the way, they’ll resolve disputes between eager adventurers and wary locals who don’t think the Barrows should be disturbed. And they’ll learn more about each other’s reasons for seeking treasure, deepening their bonds in the process. As you will learn, these Runebarrows hide a great secret that has fateful implications for one of the characters. What begins as a simple treasure hunt turns into a dark conspiracy that will shake the world and plant seeds that carry over into the main story of Eiyuden Chronicle: Hundred Heroes. The game will introduce a portion of Eiyuden Chronicle’s cast of characters in an original story with thrilling action and engaging town-upgrading elements.



There will be some perks for players that link the game with Eiyuden Chronicle: Hundred Heroes.
","Xbox Series X,PC,PlayStation 5,Nintendo Switch",71.0,28.0,Mixed or average,65.0,57,Mixed or average,"65,71,74,65",NATSUME ATARI Inc.,505 Games
1300538317,SILT,2022-06-01,T,Action Adventure,"Silt is a puzzle-adventure set deep within a harrowing ocean abyss, where you play as a lone diver searching the deep and exploring dangerous waters to uncover long-forgotten mysteries. But the diver has a secret. Harnessing an unusual power, you’ll be able to possess sea creatures that roam the ocean void, discovering new creatures and using their unique abilities to solve puzzles, traverse the environment, and make your way deeper into the darkness.","PC,PlayStation 5,Xbox Series X,Nintendo Switch",71.0,10.0,Mixed or average,50.0,7,Mixed or average,"72,70,71,72",Madorium,Fireshine Games
1300511552,Nexomon: Extinction,2020-08-28,E10+,Trainer RPG,"Nexomon: Extinction is a return to classic monster catching games, complete with a brand new story, eccentric characters and over 300 unique Nexomon to trap and tame. The world is on the brink of extinction as mighty Tyrant Nexomon fight for dominion over humans and monsters. Join the guild of tamers and begin an epic journey to restore balance before all hope is lost

Begin Your Journey
Leave the orphanage you grew up in, choose your first Nexomon and start your life as a Tamer.

Explore a world teeming with Nexomon
Trap and tame over 300 brand new Nexomon from eleven elemental types, with powerful evolutions. 

Join the Fight
Tyrant Nexomon roam free and the Guild of Tamers is stretched to the limit, can you change the tide of the battle? 

Battle Trainers and Tyrants
Step up and take on would-be challengers and dangerous foes in beautifully animated turn-based battles. 

Discover Diverse Regions
From arid deserts to freezing tundra, navigate challenging environments and manage their effects on your Nexomon.

Immerse yourself in the world of Nexomon
Uncover secrets, stumble upon side-quests and encounter a raft of eccentric characters.

Train hard to become the greatest
Dynamic difficulty will see the world around you get more challenging as you progress, as even defeated trainers come back stronger than before and ready to battle again!","Nintendo Switch,Xbox One,PlayStation 4",71.0,10.0,Mixed or average,82.0,97,Generally favorable,"71,81,73",VEWO Interactive Inc.,"PQube,Ripples"
1300001257,King of Fighters R-2,2020-08-07,E10+,2D Fighting,Mix it up in COLOR with King Of Fighters R-2 now on NEOGEO Pocket Color! Get SKILLS in the MAKING Mode and create your very own custom-made character! You can also play two-player VS. MODE battles and trade SKILLS using the NEOGEO Pocket Link Cable! 14 characters to choose from including 2 new characters make King Of Fighters R-2 H-O-T!,Nintendo Switch,71.0,8.0,Mixed or average,0.0,1,,71,Code Mystics Inc.,SNK Corporation
1300518659,Morbid: The Seven Acolytes,2020-12-03,,Action RPG, Morbid: The Seven Acolytes is a Horrorpunk Action RPG filled with Lovecraftian horrors and Cronenbergian gore.,"PC,PlayStation 4,Xbox One",71.0,9.0,Mixed or average,62.0,31,Mixed or average,"71,61,81",Still Running,Merge Games
1300514255,Blue Fire,2021-02-04,E10+,3D Platformer,"A Dark World Awaits – Travel through the perished world of Penumbra to explore unique areas filled with diverse enemies, sharp 3D platforming challenges, quests, collectibles, and more. Embark on an extraordinary journey through the desolated kingdom of Penumbra and discover the hidden secrets of this long-forgotten land. Explore mystical temples, encounter survivors and take on strange quests to collect valuable items. Along your adventure, slash your way through daunting adversaries, roam across mysterious and abandoned regions, leap through deadly traps and ultimately master the art of movement.","Nintendo Switch,PC",71.0,21.0,Mixed or average,73.0,67,Mixed or average,"71,70",Robi Studios,"Graffiti Games,Teyon"
1300514740,Call of Duty: Modern Warfare 2 Campaign Remastered,2020-03-31,M,FPS,"Relive the epic single-player Campaign from the 2009 blockbuster Call of Duty: Modern Warfare 2, remastered in true high-definition. Experience classic missions including Cliffhanger, The Gulag, and Whiskey Hotel as you join Soap, Price, Ghost and the rest of Task Force 141 in the globe-spanning fight to restore order to the world.","PlayStation 4,PC",71.0,39.0,Mixed or average,76.0,401,Generally favorable,"71,71",Infinity Ward,"Activision,Sony Interactive Entertainment"
1300541815,NHL 22,2021-10-12,E10+,Hockey Sim,"Powered by Frostbite, EA SPORTS™NHL®22 gets the superstar treatment. For the first time ever, experience EA SPORTS NHL on one of the industry’s most powerful game engines bringing visual detail to every hit, deke and shot. Superstar X-Factors lets you feel the personality and power of NHL superstars with an all-new ability system that unlocks the unique skills of the league’s most elite players. Authentic to real player skill and style, the stars of the NHL truly come to life in EA SPORTS NHL 22 making their time on ice more influential than ever . From HUT to World of Chel, Superstar X-Factors brings new class based strategy to every game mode. EA SPORTS NHL 22is an all new game for a new generation, giving you more ways to play and compete than ever before.","Xbox Series X,PlayStation 5",71.0,26.0,Mixed or average,46.0,74,Generally unfavorable,"74,71",Electronic Arts,Electronic Arts
1300538332,Knockout Home Fitness,2021-09-28,E,Exercise,"Kick your workout up a notch! Grab a Joy-Con in each hand and get ready to achieve great results with a workout program based on martial arts moves developed specifically for the Nintendo Switch. Knock out inactivity with short and intense calorie-burning exercises using punches, elbows, knees, kicks, and more to get a full body workout in half the time! Exercises designed by experts for maximum efficiency based on strikes from not just boxing, but also Muay Thai, karate, and kung-fu, all to keep you fighting fit! Multiple game modes allow you to exercise in a way that fits your lifestyle and schedule. Take care of your body by properly warming up or cooling down with guided stretches, strive toward your goals in Personal Training Mode, or jump into 3-Minute Fitness Mode for short-duration, high-efficiency exercises when you are short on time. Over 25 diverse music tracks, ranging from electronic dance music to rock, will have you grooving as you punch and kick to the beat. Keep up the training and you can unlock additional exercises and moves to further round out your total body workout. With 60 courses created for both beginners and veterans alike, you can be sure to get a good workout no matter where you are on your fitness journey! ",Nintendo Switch,71.0,16.0,Mixed or average,0.0,3,,71,Pocket,"XSEED Games,Marvelous Inc.,Pocket,Marvelous Europe,Arc System Works"
1300482353,Breathedge,2021-02-25,,Survival,"Experience the life of a simple guy with simple needs who tries to survive in the depths of the deep space. Explore, build, kick corpses, and poke everything with a chicken.
","PC,PlayStation 4,Xbox One,Nintendo Switch",71.0,21.0,Mixed or average,69.0,94,Mixed or average,"71,66,69,59",RedRuins Softworks,HypeTrain Digital
1300516541,The Medium,2021-01-28,M,Survival,"Become a medium living in two different worlds: the real one and the spirit one. Haunted by the vision of a child's murder, you travel to an abandoned hotel resort, which many years ago became the stage of an unthinkable tragedy. There you begin your search for difficult answers. As a medium with access to both worlds, you have a wider perspective and can see more clearly that there's no one simple truth to what others perceive. Nothing is what it seems, everything has another side. The Medium features a ""dual"" soundtrack by Bloober Team's Arkadiusz Reikowski and legendary composer Akira Yamaoka of Silent Hill fame.","PC,Xbox Series X,PlayStation 5",71.0,81.0,Mixed or average,72.0,1492,Mixed or average,"75,71,75",Bloober Team,"Bloober Team,Koch Media"
1300519761,RiMS Racing,2021-08-24,E,Auto Racing,The first motorbike simulation that combines a realistic racing challenge with engineering and mechanics! Ride the world's most powerful motorbikes and optimise their performance by swapping out parts and analysing data in real time. ,"PC,Nintendo Switch,PlayStation 5,Xbox Series X",71.0,14.0,Mixed or average,59.0,9,Mixed or average,"69,59,71,75",RaceWard Studio from NACON Studio Milan,"Nacon,Bigben Interactive,3goo"
1300654714,Tomb Raider IV-VI Remastered,2025-02-14,,Compilation, Her legacy lives on! Play the next series of Tomb Raider adventures in this remastered collection of the Darkness Trilogy. ,"PlayStation 5,Xbox Series X,PC",71.0,24.0,Mixed or average,79.0,55,Generally favorable,"65,60,71",Aspyr,Aspyr
1300537594,B.I.O.T.A.,2022-04-12,,Metroidvania,"B.I.O.T.A. is a 2D metroidvania action-platformer, in which you command a team of mercenaries and investigate a mining colony infected by an alien plague.

Explore a pixel art world packed with mutant monsters and deadly traps. Try to survive using a multitude of guns and various crafts, including a mech, a sub, and a starship.",PC,71.0,7.0,Mixed or average,0.0,3,,71,Small Bros,Retrovibe
1300510421,Naraka: Bladepoint,2021-08-12,,3D Beat-'Em-Up,"NARAKA: BLADEPOINT is a 60-player action Battle Royale offering players insane mobility powered by parkour and grappling hook, a vast arsenal of melee and ranged weapons, and a roaster of characters with powerful abilities—transform yourself into a gigantic Vajra Warrior and crush your enemies!",PC,71.0,22.0,Mixed or average,59.0,102,Mixed or average,71,24 Entertainment,"NetEase Games,24 Entertainment"
1300614917,Dark and Deep,2024-08-13,,Survival,"A conspiracy podcast drags you into a hauntingly illustrated world of mystery and terror. Reveal secrets and horrors with mystical frames given to you by a strange observer. Dark and Deep is a first person cosmic horror game with a focus on puzzles and exploration.
",PC,71.0,7.0,Mixed or average,0.0,0,,71,Walter Woods,Walter Woods
1300553986,Assassin's Creed Valhalla: Dawn of Ragnarok,2022-03-10,M,Open-World Action,"In the most ambitious expansion in franchise history, Eivor must embrace their destiny as Odin, the Norse god of Battle and Wisdom. Unleash new divine powers as you embark on a desperate quest through a breathtaking world. Complete a legendary Viking saga and save your son in the face of the gods’ doom.","Xbox Series X,PC,PlayStation 5",71.0,33.0,Mixed or average,57.0,223,Mixed or average,"74,76,71",Ubisoft Sofia,Ubisoft
1300506049,Xuan-Yuan Sword 7,2021-09-30,T,Action RPG,"Xuan-Yuan Sword VII is an ARPG rooted in Chinese history and mythology. Players take on the role of Taishi Zhao, a calm and reliable swordsman who was accidentally involved in a tragic fate. To protect his beloved family, he starts a journey in this chaotic realm to find the truth.
","PlayStation 4,Xbox One",71.0,12.0,Mixed or average,71.0,19,Mixed or average,"71,73",SOFTSTAR Entertainment,"EastAsiaSoft,Maximum Games,Justdan"
1300538330,Conway: Disappearance at Dahlia View,2021-11-02,,First-Person Adventure,"When 8-year-old Charlotte May is reported missing from Dahlia View, retired detective Robert Conway launches his own investigation into her disappearance. Lead the investigation and uncover dark secrets in a story-driven observational thriller from the creators of The Occupation and Ether One. ",PC,71.0,12.0,Mixed or average,74.0,9,Mixed or average,71,White Paper Games,"Sold Out,White Paper Games"
1300591622,Sludge Life 2,2023-06-27,,Open-World Action," SLUDGE LIFE 2 is the grimiest first-person vandalism sim since the first SLUDGE LIFE—but, like, twice as dense. Explore a huger, weirder, gnarlier open world loaded with secrets, weirdos, jokes, and, of course, plenty of spots to tag. ",PC,71.0,10.0,Mixed or average,58.0,10,Mixed or average,71,Terri Vellimann,Devolver Digital
1300573187,Welcome to ParadiZe,2024-02-29,M,Survival,"Ever wanted a zombie to help out at home? What's better than a shuffling undead that defends you, builds your barricades, and one you can leave to fend off their ravenous peers when you need to make a quick getaway Alone or in multiplayer, try to survive the apocalypse in the open world of Paradize!

Paradize Project proposes survival, combat, multiplayer, all set in an open world in an entirely new take on the zombie genre. You have to be the smartest and the most skilled to dominate the enemy clans and avoid getting devoured. Especially by Miss Daisy, the first-ever zombified elephant recorded in the zombie history books!","PlayStation 5,PC",71.0,9.0,Mixed or average,66.0,16,Mixed or average,"68,71",EKO Software,Nacon
1300568025,Prinny Presents NIS Classics Volume 3 La Pucelle: Ragnarok / Rhapsody: A Musical Adventure,2022-08-30,T,Compilation," Prinny is back at it again, dood! Prinny Presents NIS Classics Volume 3: La Pucelle: Ragnarok / Rhapsody: A Musical Adventure brings you two foundational titles in one! Discover the world of La Pucelle: Ragnarok as it makes its North American debut. This action-packed RPG is loaded with tons of extra content including new scenarios, new recruits, and a whole gang of DLC characters in addition to a new voice cast, new music, and quick travel! Dive back into your NIS roots and experience a game that laid the foundation for the beloved Disgaea series with Rhapsody: A Musical Adventure. Sharper graphics and updated image optimization bring this classic title into the present! Plus, each physical copy includes the soundtrack and art book at retail. Experience a part of NIS history with this delightful combo pack! Key Features: Overflowing with New Content: La Pucelle is back with tons of new content including the Overlord Prier scenario. You can also recruit Laharl, Etna, Flonne, and Prinny to join your adventures. Extra DLC characters such as Rozalin, Cornet, Hero Prinny, and Elly are included as well. In addition to quality of life changes to the flow of the game, such as skipping cutscenes and rotating the camera during battle, there are also more voiced lines, newly recorded music, and a new quick travel feature! Where it All Began: The return of the original Rhapsody strategy RPG from the PS1 now has sharper graphics and image optimization options to mimic CRT. Exclusives Included: The physical NSW release includes both a soundtrack and an art book! ",Nintendo Switch,71.0,11.0,Mixed or average,76.0,5,Generally favorable,71,Nippon Ichi Software,NIS America
1300492710,Through the Darkest of Times,2020-01-30,,Strategy,"Berlin 1933. “Adolf Hitler is chancellor!” We all know the consequences this message bore. Unspeakable horrors and suffering would sweep across the world. Few would stand and fight the monstrosity that was the German Reich. Will you? Lead an underground resistance group Through the Darkest of Times.
",PC,71.0,24.0,Mixed or average,55.0,20,Mixed or average,71,Paintbucket Games,HandyGames
1300643529,Orcs Must Die! Deathtrap,2025-01-28,,Defense,"Orcs Must Die! Deathtrap combines chaotic third-person combat with devious trap-laying strategy. Enjoy endless replayability as your War Mage grows stronger with every battle. Repel relentless orc hordes solo or with up to 4 players.
","PC,Xbox Series X",71.0,20.0,Mixed or average,44.0,19,Generally unfavorable,"71,66",Robot Entertainment,Robot Entertainment
1300472340,The Inner Friend,2020-04-28,T,Action Adventure,Descend into an eerie world made of scattered memories and unresolved traumas and explore a nightmarish landscape where you will come face to face with childhood fears and nightmares.,"PlayStation 4,PC,Xbox One",71.0,8.0,Mixed or average,0.0,1,,"68,66,71",Playmind,Playmind
1300532766,Fracked,2021-08-20,T,Action Adventure,"Fracked is a PlayStation VR shooter that seamlessly combines relentless 'run-and-cover' gunfights with free and fluid skiing and climbing.

Stranded in a remote mountain facility, you play as a reluctant hero forced into a final stand between the planet and a legion of interdimensional enemies. 

Created by nDreams (Phantom: Covert Ops) for PS VR and PlayStation Move controllers, an innovative cover system will have you peeking out from behind environmental objects and outflanking enemies to gain the advantage.",PlayStation 4,71.0,16.0,Mixed or average,64.0,5,Mixed or average,71,nDreams,nDreams
1300567567,Tennis Manager 2022,2022-05-17,,Tennis,"Become a tennis manager. Manage your tennis academy and train the next tennis super stars. Even more realistic, with new players and updated potentials. Take the reins in 2022.",PC,71.0,7.0,Mixed or average,0.0,2,,71,Rebound Capital Games,Rebound Capital Games
1300581420,Crossfire: Sierra Squad,2023-08-29,M,Light Gun,"Play as the leader of an elite fireteam in the middle of a war over a top-secret biochemical weapon that has recently been discovered. Who is responsible for this weapon and for what reason? Be prepared for fierce resistance from all sides as you battle a variety of crafty enemies and a relentless search for the truth.

When you drop into the action, you'll experience all the high-quality characters, maps, and movement that Crossfire fans have become accustomed to, now in VR. Fierce paramilitary action between rival factions Black List and Global Risk in a variety of indoor and outdoor battle scenes with over 60 campaign missions will keep you riveted.",PlayStation 5,71.0,7.0,Mixed or average,74.0,16,Mixed or average,71,Smilegate,"Smilegate,Perp Games,Perpetual-Europe"
1300589260,Another Fisherman's Tale,2023-05-11,T,Adventure,"Embark on a new mindbending adventure in Another Fisherman's Tale, the sequel to the award-winning A Fisherman's Tale. 

Immerse yourself in poetic storytelling as you explore new mindbending VR puzzle mechanics. Solve puzzles using your own body, detach and control your limbs, and find new attachments to progress. Discover the truth as you journey through beautiful and unique locations, brought to life by the makers of A Fisherman's Tale. 

Get ready for a captivating VR experience unlike any other.",PlayStation 5,71.0,11.0,Mixed or average,66.0,7,Mixed or average,71,Innerspace VR,Vertigo Games
1300505884,3000th Duel,2020-02-19,E10+,2D Platformer,"3000th Duel is action-adventure game that has speedy, exciting battles as its charm. Fight against monsters with your own style of battle to travel an unidentified world and discover a secret hidden.
",Nintendo Switch,71.0,8.0,Mixed or average,81.0,67,Generally favorable,71,NEOPOPCORN Corp,NEOPOPCORN Corp
1300518578,Pronty: Fishy Adventure,2023-03-07,E,Metroidvania,"""Pronty: Fishy Adventure"" is an underwater Metroidvania game set in a fallen underwater city ""Royla"" once thriving but now full of dangerous creatures combined with marine life and polluted waste. 

Be the weirdly cute ""Pronty"" and its robotic weapon/friend swordfish, players will fight with the various monsters and even some Behemoth to bring back the hope to this abandoned city and reveal the truth of Pronty's origination.",Nintendo Switch,71.0,8.0,Mixed or average,78.0,15,Generally favorable,71,18Light Game Ltd.,"Happinet,Clear River Games"
