id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300522482,Just Dance 2021,2020-11-12,E,Dancing,"Just Dance® 2021 is the ultimate dance game, with 40 hot new tracks from chart-topping hits like ""Don't Start Now"" by Dua Lipa, ""Feel Special"" by TWICE, and ""Señorita"" by Shawn Mendes & Camila Cabello. Start a dance party your friends and family can enjoy. One month FREE of Just Dance Unlimited included. This subscription streaming service lets you dance to over 550 songs. Play with friends and share the fun with co-op mode. 

Dance the way you like by creating your own personalized custom playlists. 

Enjoy eight new kid-friendly songs and choreographies for a family-fun experience.

Use your smartphone to track moves with the Just Dance Controller app – no additional accessories required! Up to six players can join!",Nintendo Switch,70.0,14.0,Mixed or average,58.0,28,Mixed or average,70,Ubisoft,Ubisoft
1300522606,The Sims 4: Star Wars - Journey to Batuu,2020-09-08,T,Virtual Life,"Your Sims are definitely not at home anymore. From the Millennium Falcon to the bustling cantina and unique attire of Batuu, Sims will be surrounded by the iconic sights and sounds of Star Wars. Socialize with the alien locals to truly understand why Batuu is unlike any other planet. When your Sim returns home, bring back new decor and recipes inspired by your travels, play a game of sabacc, or host a playful lightsaber training session.
","PC,Xbox One",70.0,15.0,Mixed or average,11.0,51,Overwhelming dislike,"70,73",Maxis,Electronic Arts
1300501875,Destroy All Humans!,2020-07-28,T,Action Adventure,This is your chance to experience the other side of an alien invasion. Take on the role of alien Cryptosporidium 137 and terrorize the people of Earth to harvest their DNA in the most brazen action-adventure you've ever played. Take over all of humanity using a variety of alien weaponry on land or in the air. ,"Xbox One,PlayStation 4,PC,Nintendo Switch",70.0,40.0,Mixed or average,77.0,203,Generally favorable,"68,70,71,66",Black Forest Games,"THQ Nordic,Embracer Group"
1300623584,Until Dawn,2024-10-04,M,Third-Person Adventure,"Rebuilt and enhanced for PS5 consoles and PC - Until Dawn invites you to relive the nightmare, and immerse yourself in a gripping slasher horror where every decision can make the difference between life and death.","PC,PlayStation 5",70.0,57.0,Mixed or average,65.0,323,Mixed or average,"72,70",Ballistic Moon,Sony Interactive Entertainment
1300553480,Circus Electrique,2022-09-06,T,Turn-Based Tactics,"When everyday Londoners mysteriously turn into vicious killers, only the circus' lineup of Strongmen, Fire Blowers, Clowns and other performers possess the unique talents necessary to save the city. 

Circus Electrique is part story-driven RPG, part tactics, part circus management, and completely enthralling - all with a steampunk twist. 

Through tactical turn-based battles, these unlikely heroes face Bobbies, British Sailors gone bad, aggressive Posh Girls, and other Victorian-era archetypes stand in their way - not to mention the occasional menacing Mime or Robobear. 

The game's innovative Devotion morale system affects characters' performance not only in battles, but also for actual circus shows, dutifully managed between heroic jaunts through six sprawling districts.","Nintendo Switch,PC",70.0,9.0,Mixed or average,55.0,11,Mixed or average,"70,71",Zen Studios,"Saber Interactive,Embracer Group"
1300637033,Madden NFL 25,2024-08-16,E,Football Sim,"Celebrating 25 years of innovation, Madden NFL 25 unlocks the power, precision, and creativity of the NFL ball-carrier. Whether you're a slashing running-back, dual-threat QB, or ball-hawking safety, unleash 30 new moves and string together devastating combos with the all-new precision modifier in Madden NFL 25.

OWNER MODE
Take the reigns of your favorite team ato become the ultimate sports tycoon.

FORCE IMPACT
Infinity Engine 2 delivers the all-new hit stick, truck, drive, tackle, stiff arm and more.","PC,PlayStation 5,Xbox Series X",70.0,21.0,Mixed or average,31.0,173,Generally unfavorable,"65,70,69",EA Tiburon,Electronic Arts
1300584034,Immortals of Aveum,2023-08-22,M,FPS,"Immortals of Aveum is a groundbreaking new single-player, first-person magic shooter, created by Ascendant Studios and released by EA Originals, that delivers a visceral, cinematic campaign. 

Made by the creators of Call of Duty and Dead Space, Immortals of Aveum is set in an original fantasy universe engulfed in magic, rife with conflict, and on the verge of oblivion.","PC,PlayStation 5,Xbox Series X",69.0,76.0,Mixed or average,61.0,341,Mixed or average,"65,69,76",Ascendant Studios,Electronic Arts
1300514103,Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,2021-10-13,T,3D Fighting,"Players can relive the story of Tanjiro Kamado as depicted in the TV anime Demon Slayer: Kimetsu no Yaiba. Its episodes start from the “Kamado Tanjirou Risshi Arc” of the TV anime, in which Tanjiro joins the Demon Slayer Corps and faces off against various demons, and end at the “Mugen Train Arc” of the feature film, in which Tanjiro joins the Flame Hashira Kyojuro Rengoku on a mission. Enjoy the battles against the demons from the anime with beautiful graphics and expression.

Versus Mode

Form a tag team of two characters from the characters who fought in intense battles in the TV anime Demon Slayer: Kimetsu no Yaiba, including Tanjiro Kamado and Nezuko Kamado, as well as from six characters who appeared in the official anime spin-off Chuukou Ikkan!! Kimetsu Gakuen Monogatari, for a total of 18 characters. Enjoy battles with your ideal tag team, be it a combination of characters who fought alongside each other in the anime, or a dream team that did not.

Two-player online play is also supported.","PlayStation 4,PlayStation 5,Xbox Series X,Nintendo Switch",69.0,31.0,Mixed or average,72.0,116,Mixed or average,"70,69,82,74",CyberConnect2,"SEGA,Aniplex Inc."
1300498930,Kingdom Come: Deliverance - Royal Edition,2024-03-15,M,Action RPG,"You're Henry, the son of a blacksmith. Thrust into a raging civil war, you watch helplessly as invaders storm your village and slaughter your friends and family. Narrowly escaping the brutal attack, you grab your sword to fight back. Avenge the death of your parents and help repel the invading forces!

The Royal Edition contains award-winning open world RPG Kingdom Come: Deliverance and all released DLCs: Treasures of the Past, From the Ashes, The Amorous Adventures of Bold Sir Hans Capon, Band of Bastards, and A Woman's Lot.",Nintendo Switch,69.0,11.0,Mixed or average,78.0,160,Generally favorable,69,Warhorse Studios,"PLAION,Deep Silver,Embracer Group"
1300502033,Roller Champions,2022-05-25,E10+,Future Sport,"Roller Champions is a 3v3 sports game where you go head-to-head against the opposing team through speed, wit, crushing tackles, and daring dodges! Be the first team to reach five points by throwing the ball through the hoop!","Xbox One,PC",69.0,12.0,Mixed or average,35.0,51,Generally unfavorable,"61,69",Ubisoft Montreal,Ubisoft
1300499059,Olympic Games Tokyo 2020: The Official Video Game,2021-06-22,E10+,Athletics,"This is the official video game for the Olympics Games Tokyo 2020. It includes more than 15 Olympic Games events such as Athletics, Aquatics and Ballgames. The simple gameplay controls and the deep game system allow every player to enjoy the Olympic events. Every event has online multiplayer, so you can play against family, friends and other players from all over the world.","PlayStation 4,Nintendo Switch,PC,Xbox One",69.0,28.0,Mixed or average,52.0,37,Mixed or average,"69,67,56,66",SEGA,SEGA
1300571716,Madden NFL 23,2022-08-16,E,Football Sim,"FRANCHISE - Call the shots from the front office as you lead your Madden NFL 23 Franchise to the top. New athlete motivations like salary demands factor into contract negotiations and add to the drama of NFL free agency. FACE OF THE FRANCHISE - Play your way into the history books in Madden NFL 23. The League drops you into your fifth NFL season, and you're seeking a fresh start as you negotiate a one-year deal with a new team and strive for a legendary career. ULTIMATE TEAM - Develop your dream fantasy roster of current NFL superstars, Hall of Fame legends, and more. Keep improving your Madden 23 Ultimate Team roster all season through simplified team-building and convenient competition. [Electronic Arts]","PlayStation 5,Xbox Series X,PC",69.0,30.0,Mixed or average,16.0,253,Overwhelming dislike,"69,70,68",EA Tiburon,"Electronic Arts,EA Sports"
1300497459,Rune Factory 5,2022-03-22,T,Action RPG,"A new stage, a new adventure... The curtain rises on the next chapter in the Rune Factory series. Set off on a grand adventure in a fantasy world with the latest entry in the Rune Factory simulation RPG series. After losing their memory, the hero lands in a small town blessed by nature. There, they are recruited into a band of peacekeeping rangers, and their new life begins. In addition to their normal duties, the hero can farm the land, cast a line into the nearby river, and so much more! Team up with townsfolk to battle monsters and unleash powerful combination attacksjust one of the features new to the series. The stage is set, and the curtain rises on an exciting new adventure in Rune Factory 5!

Features:

* Tame monsters or team up with townsfolk to explore a massive world
* Defend the frontier and support your community as a member of a peacekeeping ranger
* Unleash uniquely powerful combo attacks with your teammates 
* Cultivate crops in the fields
* Find friendship, love, and family with a colorful cast of characters","Nintendo Switch,PC",68.0,58.0,Mixed or average,62.0,99,Mixed or average,"68,74",HAKAMA,"XSEED Games,Marvelous Inc.,Marvelous Entertainment,Marvelous Europe,SEGA"
1300599717,NBA 2K24,2023-09-08,E,Basketball Sim,"Grab your squad and experience the past, present, and future of hoops culture in NBA 2K24. Enjoy pure, authentic action and limitless personalized MyPLAYER options in MyCAREER. Collect an impressive array of legends and build your perfect lineup in MyTEAM. Relive your favorite eras as a GM or Commissioner in MyNBA. Experience next-level gameplay and lifelike visuals with your favorite NBA and WNBA teams in PLAY NOW. See you on the court. Make your mark and explore a stunning tropical area in an all-new City with the best hoopers in the world (for PS5™), or enjoy the new Neighborhood (for PS4™) rich with postcard-esque views and blistering competition. MAMBA MOMENTS: Channel your inner-Mamba Mentality as you recreate Kobe’s most dominant and captivating performances during his rise to global superstardom. Revisit his early career triumphs as a young phenom, and progress through his transcendent journey from elite scorer to one of the greatest players of all time.THE GAME IS CHANGING: Introducing PROPlay – a groundbreaking new technology that directly translates NBA footage into NBA 2K24 gameplay. PROPlay delivers animations and movements via on-court NBA action for a generational leap in authenticity. MANAGE YOUR MyTEAM: The classic card-collecting mode is back and loaded with endless hours of customizable fun. Draw from the past and present using today’s All-Stars and all-time legends to form a squad capable of dominating single player and multiplayer modes. ","PlayStation 5,Xbox Series X",68.0,39.0,Mixed or average,24.0,350,Generally unfavorable,"68,68",Visual Concepts,"2K Games,Take-Two Interactive"
1300518505,NBA 2K21,2020-09-04,E,Basketball,"With extensive improvements upon its best-in-class graphics and gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA basketball and culture - where Everything is Game. ","PlayStation 5,Nintendo Switch,PlayStation 4,Xbox One,Xbox Series X,PC",68.0,50.0,Mixed or average,11.0,577,Overwhelming dislike,"79,69,68,67,80,67",Visual Concepts,"2K Games,Take-Two Interactive"
1300519522,Hyper Scape,2020-08-11,T,Tactical FPS,"Futuristic Urban Battle Royale. Loot and fuse powerful Hacks and unique weapons in fast-paced battles, and rise to become a true champion of the Hyper Scape. Welcome to Neo Arcadia. Fight your way through the unique districts of Neo Arcadia, a virtual city featuring imposing landmarks that bring verticality to the next level. Engage in high-stakes combat as you explore its streets, interiors, and rooftops. Hyper Scape offers two ways to win: Fight to be the last one standing, or capture the Crown that spawns near the end of the match. Keep possession of the Crown for long enough, and you and your squad will claim victory! [Ubisoft]","PlayStation 4,PC,Xbox One",68.0,12.0,Mixed or average,43.0,74,Generally unfavorable,"62,68,60",Ubisoft Montreal,Ubisoft
1300557006,Far Cry 6 - Pagan: Control,2022-01-11,M,Open-World Action,"Set within the confines of Min's mind, this DLC blends ""intense action and storytelling"" as players explore Min's psyche and attempt to help break the self-proclaimed King of Kyrat's cycle of guilt and violence. In order to convey the trial-and-error process of growth and self-reflection, Pagan: Control pays tribute to the rougelite genre, meaning each death as Min sends the player back to the start of the DLC with only their accumulated knowledge and skills to help guide them through their second (and third, and fourth...) time around. Last but not least, Far Cry 4 fans may be interested to know Min's original voice actor, Troy Baker, will be returning to the Far Cry series for this performance.",PC,68.0,8.0,Mixed or average,48.0,27,Generally unfavorable,68,Ubisoft Toronto,Ubisoft
1300538110,The Chant,2022-11-03,M,Survival,"A single-player, third person horror action-adventure game set on a remote island spiritual retreat. A peaceful weekend soon turns to dread after a group chant opens The Gloom, a psychedelic dimension of terror that feeds off negative energy. Interact with a recurring cast of characters, untangle the complex history of the island, and witness terrifying revelations about the cosmos. Only you can fight off the creatures, reason with the survivors, and unravel the legacy of a cult from the 1970s to reverse the ritual.

Features:

* EXPLORE AN ISLAND FILLED WITH COSMIC DREAD: Interact with the other members of the retreat as they slowly become consumed by their own negative energy.

* Survive against an array of prismatic creatures and cultists released from The Gloom as you piece together the weird history of the island.

* FIGHT OR FLIGHT: You must choose your fights and battle for survival with spiritual weapons and abilities. Collect, craft, and manage your resources to take your chances in close combat - or succumb to panic and flee.

* MIND BODY SPIRIT: Balance is everything. Steel your mind against horror and panic; Protect your body against physical threats; Elevate your spirit to meditate and access supernatural abilities.

* MODERN PSYCHEDELIC HORROR: Inspired by the psychedelic horror of the 1970s, experience a landscape of colored lighting and an electronic rock soundtrack, composed by the award-winning Paul Ruskay.","PC,Xbox Series X,PlayStation 5",68.0,34.0,Mixed or average,72.0,66,Mixed or average,"71,71,68",Brass Token,"Prime Matter,Deep Silver,PLAION,Koch Media,Embracer Group"
1300598419,The Sims 4: Horse Ranch,2023-07-20,T,Virtual Life,"Get up early in the morning, look out at the big open countryside, and know that all your work is worth it. Spend your days keeping your animals happy and clean, harvesting Prairie Grass to feed them, collecting Horse Manure to fertilize your plants, and making your own Nectar to sell. Do it all on a ranch you design, whether that means a traditional cabin or a big red barn.

Fill your ranch with animal friends and carve out a life together. Your horses - including adorable foals - are part of your household and have lots of special interactions with both Sims and other horses. You can also care for mini goats and mini sheep, and invite neighbors to come see how cute they are.",PC,68.0,12.0,Mixed or average,43.0,4,Generally unfavorable,68,Maxis,Electronic Arts
1300538028,Battlefield 2042,2021-11-19,M,Tactical FPS,"Battlefield 2042 marks the return to the iconic all-out warfare of the franchise. Adapt and overcome dynamically-changing battlegrounds with the help of your squad and a cutting-edge arsenal. With support for 128 players*, prepare for unprecedented scale on vast environments. Take on massive experiences, from updated multiplayer modes like Conquest and Breakthrough to the all-new Hazard Zone.","PlayStation 5,Xbox Series X,PC",68.0,74.0,Mixed or average,23.0,5337,Generally unfavorable,"63,61,68",EA DICE,Electronic Arts
1300538486,Madden NFL 22,2021-08-17,E,Football Sim,"There will be more detailed staff management and skill tree progression systems, with comprehensive weekly game strategy that integrates into your gameplan. Through the regular season and off-season, new scenarios will keep things fresh as you weigh various risks and rewards to make the right decisions for your team. Plus, Franchise will see improvements throughout the year via three Live Service updates. Our first live service update targeting September to release is one of your top requested features, Player Scouting. Keep an eye out for more Gridiron Notes as each Live Service update rolls in. The Yard is back with a new challenge-based Solo campaign. You can now visit new fields located on gorgeous beaches and beautiful mountain landscapes across the world, battle boss characters with unmatched NFL talents, and unlock celebrations and items for your avatar. Plus, a new ranked mode can allow for you competitive Yard players out there to test your skills against one another and earn rewards. Face of the Franchise returns - and this time with more customization. The mode lets you shape your story as a quarterback, wide receiver, running back, or (for the first time ever) a linebacker striving to reach NFL superstardom and become more than the game. You’ll start out prepping for the NFL and experiencing flashbacks to your most pivotal college football moments. You’ll then take the stage on Draft Day and begin the once in a lifetime NFL journey, playing every game of your rookie season, rising to the top all based on the choices you make. An all-new Player Class and progression system also lets you choose your skills, ratings, and unique attributes with even more customization options to realistically craft your avatar. You can also level up this year by sharing progression between The Yard and the all-new Face of the Franchise: Unite We Rise, so you never miss a beat.  Superstar KO is back again in Madden NFL 22 with a co-op eliminator mode. You’ll be able to play quick games in unique stadiums with fan favorite house rules and icons of football culture. Authentic NFL teams, various stadiums and rosters will also be available for the first time.","Xbox Series X,PlayStation 5",68.0,25.0,Mixed or average,8.0,547,Overwhelming dislike,"70,68",EA Tiburon,Electronic Arts
1300543473,Destroy All Humans! 2 - Reprobed,2022-08-30,T,Action Adventure,"Crypto is back with a license to probe. The alien invader returns, groovier than ever. 

Experience the swinging '60s in all its chemical-induced glory and take revenge on the KGB for blowing up your mothership. You'll have to form alliances with members of the very species you came to enslave.","PlayStation 5,Xbox Series X,PC",67.0,39.0,Mixed or average,72.0,64,Mixed or average,"67,72,71",Black Forest Games,"THQ Nordic,Embracer Group"
1300464391,Marvel's Avengers,2020-09-01,T,Action,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.","PC,Xbox One,PlayStation 4,PlayStation 5",67.0,91.0,Mixed or average,49.0,2712,Generally unfavorable,"68,66,67,73","Crystal Dynamics,Eidos Montreal","Square Enix,Embracer Group,Embracer Group,Embracer Group,Embracer Group"
1300464391,Marvel's Avengers,2020-09-01,T,Action,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.","PC,Xbox One,PlayStation 4,PlayStation 5",67.0,91.0,Mixed or average,49.0,2712,Generally unfavorable,"68,66,67,73","Crystal Dynamics,Eidos Montreal","Square Enix,Embracer Group,Embracer Group,Embracer Group,Embracer Group"
1300464391,Marvel's Avengers,2020-09-01,T,Action,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.","PC,Xbox One,PlayStation 4,PlayStation 5",67.0,91.0,Mixed or average,49.0,2712,Generally unfavorable,"68,66,67,73","Crystal Dynamics,Eidos Montreal","Square Enix,Embracer Group,Embracer Group,Embracer Group,Embracer Group"
1300464391,Marvel's Avengers,2020-09-01,T,Action,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.","PC,Xbox One,PlayStation 4,PlayStation 5",67.0,91.0,Mixed or average,49.0,2712,Generally unfavorable,"68,66,67,73","Crystal Dynamics,Eidos Montreal","Square Enix,Embracer Group,Embracer Group,Embracer Group,Embracer Group"
1300619089,The Sims 4: For Rent,2023-12-07,T,Virtual Life,"Choose to live as a tenant or property owner in The Sims 4 For Rent Expansion Pack. 

Your Sim can now own and manage multiple Residential Rental lots or move into a home where they're closer to their neighbors than ever (perfect for snooping!). From potlucks to evictions, there's a lot to do and a bustling new world to do it in.",PC,67.0,9.0,Mixed or average,36.0,8,Generally unfavorable,67,Maxis,Electronic Arts
1300540063,XDefiant,2024-05-21,T,Tactical FPS,"XDefiant is a free-to-play, fast-paced arena shooter that combines intense gunplay with personalized loadouts and specialized factions, as teams of gunfighters battle for domination.","PlayStation 5,PC,Xbox Series X",67.0,17.0,Mixed or average,47.0,370,Generally unfavorable,"69,67,72",Ubisoft San Francisco,Ubisoft
1300523161,Maglam Lord,2022-02-04,T,Action RPG,"The Demon King is an endangered species 

Magic Sword Creation Action RPG!

The hero was making a name for himself as the worst demon king. When they wake up from a long sleep, they are designated as an ""endangered species""!

Craft a magic sword with your friends and fight for a complete revival!

In order to avoid extinction, it is possible to ""concatenate"" with heroes and cooperators ...?

An exhilarating action RPG!","PlayStation 4,Nintendo Switch",67.0,10.0,Mixed or average,40.0,4,Generally unfavorable,"61,67",Felistella,"PQube,D3Publisher,SEGA"
1300648245,NHL 25,2024-10-04,,Hockey Sim,"A trio of new features gives players more control over the action than ever before, a major upgrade to the reliability and accuracy of CPU players, and a massive new animation set that makes gameplay a more seamless and realistic experience. The all-new Grudge Match System keeps track of the competitive history between teams and the introduction of SAPIEN Technology to the NHL franchise takes character likenesses to a whole other level. The addition of a revamped Franchise Mode experience, a brand-new WOC Live Events structure, HUT Wildcard Mode, and a simplified, single-path XP progression shared across HUT kicks Chel’s game modes up a notch. Check out all the new ways you can build your dream roster in Hockey Ultimate Team, including Wildcard Mode that brings unique rulesets to keep players on their toes and ready to adapt with each and every cycle. Plus, all of the XP earned in Squad Battles, Rivals, and Wild Card are now combined into a single progression path. [Electronic Arts]","Xbox Series X,PlayStation 5",66.0,18.0,Mixed or average,30.0,52,Generally unfavorable,"72,66",EA Vancouver,Electronic Arts
1300507073,Medal of Honor: Above and Beyond,2020-12-10,M,Light Gun,"Medal of Honor: Above and Beyond is an action-packed and incredibly immersive VR experience set in World War II, where you step into the boots of an agent of the Office of Strategic Services (OSS) in war torn Europe. A deep single-player campaign takes you through historic events on land, air, and sea, sabotaging Nazi bases, subverting enemy plans, aiding the French Resistance, and much, much more. With the Oculus Rift, we’re bringing players into the Medal of Honor series in an entirely new way, with an experience that transports you back to Europe in the 1940s. It’s the closest thing to a time machine you’ll ever see.",PC,66.0,31.0,Mixed or average,66.0,52,Mixed or average,66,Respawn Entertainment,Electronic Arts
1300457472,Payday 3,2023-09-21,M,FPS,"PAYDAY 3 is the sequel to one of the most popular co-op shooters ever. Since its release, PAYDAY-players have been reveling in the thrill of a perfectly planned and executed heist. That’s what makes PAYDAY a high-octane, co-op FPS experience without equal. Step out of retirement back into the life of crime in the shoes of the Payday Gang, the envy of their peers and the nightmare of law-enforcement wherever they go. Several years after the crew’s reign of terror over Washington DC has ended, they assemble once again to deal with the threat that roused them out of early retirement. The legendary Payday Crew, dreaded by the law and underworld alike, is back. Ripped from their peaceful retirement to rejoin the criminal world by a new threat, one born from the chaos the Crew left in their wake. In order to identify and crush this new threat, the Crew is leaving their Washington DC roots behind them and moving to New York City. A new location will bring with it new challenges, but also new opportunities for a heister with a plan. Give outlet to your greed and let loose in PAYDAY 3. In addition to gold, cash and jewelry and any other valuables they might come across, you’ll be able to build a sizable collection of weapons, cosmetics and accolades. It won’t be as simple as showing up and gaining goodies. You’ll have to work hard and plan smart to get away with as much loot as possible. Gain experience, unlock new skills and gain proficiency in weapons to steadily grow your power to handle the tougher challenges. A professional heister knows it takes planning, hard work and a good amount of luck in order to execute a successful heist. In PAYDAY 3 the choice is put in the hands of the players, deciding how to tackle the heist, whether you sneak or go in guns blazing, whether you let your hostages go or keep them around as pawns, whether you go at it alone or bring friends. The choices are endless and in your hands, they will vastly change how the game plays. Not just anyone is worthy of standing at your side for something as important as a heist. Likewise, PAYDAY 3 is best enjoyed with close friends in mind, whether you bring them from your childhood or make them along the road. The PAYDAY-series has always valued the bonds made through hardship and tries to reflect that in the actions and words of our heisters while in the game, and through our community while on the outside. ","PC,Xbox Series X,PlayStation 5",66.0,44.0,Mixed or average,34.0,391,Generally unfavorable,"66,67,61",Starbreeze,"Deep Silver,PLAION,Embracer Group"
1300501967,Bleeding Edge,2020-03-24,T,Third Person Shooter,"From the studio behind DmC: Devil May Cry and Hellblade: Senua’s Sacrifice comes Bleeding Edge, a fast and frenetic 4v4 team brawler where every fighter comes mechanically enhanced for mayhem!
Choose your fighter from a diverse cast of colorful characters from the edges of society: burn rubber as bold and beautiful Buttercup with her detachable saw blade arms, wreak havoc as Black-Metal rocker Niđhöggr with his electrifying guitar solos or slash up the streets as Daemon, New York’s most wanted assassin.","Xbox One,PC",66.0,44.0,Mixed or average,63.0,592,Mixed or average,"66,62",Ninja Theory,"Xbox Game Studios,Microsoft Game Studios"
1300533291,Immortals Fenyx Rising: Myths of the Eastern Realm,2021-03-25,,Open-World Action,"Myths of the Eastern Realm introduces a new open world, characters, and story inspired by Chinese mythology, and centering on a new hero named Ku.",PC,65.0,14.0,Mixed or average,56.0,18,Mixed or average,65,Ubisoft Quebec,Ubisoft
1300597034,Madden NFL 24,2023-08-18,E,Football Sim,"The newest iteration of FieldSENSE™ provides an enhanced gameplay foundation giving you greater control and delivering realism to all the ways you play. Here are some of the gameplay features you can experience on the PS5™, Xbox Series X|S, and PC versions: Hit Everything 2.0 - Hit Everything expands with new contested catch tackle types that provide more control and tackle variety on defense. Tackle animations are selected more dynamically, which unlocks new and more fluid tackle interactions like Wrap and Scoop tackles.
    Skill-Based Passing 2.0 - Dive for a winning one-hander with improved catching AI, thread the needle with surgical accuracy using new throw animations, and anticipate more authentic defensive reactions with enhanced DB behavior introduced in Skill-Based Passing 2.0. 
","Xbox Series X,PlayStation 5",65.0,22.0,Mixed or average,17.0,295,Overwhelming dislike,"62,65",EA Tiburon,Electronic Arts
1300512211,Might & Magic: Chess Royale,2020-01-30,,Turn-Based Tactics,"DISCOVER THE FIRST MASSIVE REAL-TIME 100 PLAYERS AUTOBATTLER
Fight 99 other players on a real-time chess battlefield and be the last hero standing! Re-discover classic units and heroes from the Might & Magic high-fantasy universe and create deep strategies in ten-minute competition!
Who will win the Chess Royale? ",PC,65.0,8.0,Mixed or average,33.0,29,Generally unfavorable,65,Ubisoft,Ubisoft
1300597205,Star Trek: Infinite,2023-10-12,,Real-Time Strategy,"We are pleased to announce Star Trek: Infinite, a new game developed with the team at Nimble Giant Entertainment. Bringing the captivating fantasy of the Star Trek universe into an experience not before had.",PC,65.0,18.0,Mixed or average,47.0,17,Generally unfavorable,65,Nimble Giant Entertainment,"Paradox Interactive,Embracer Group"
1300584028,After Us,2023-05-23,T,Action Adventure,"Play as Gaia, the Spirit of Life, and navigate stunning platforming environments in an abstract world to salvage the souls of extinct animals. Revive these creatures after learning their final fate: the last whale harpooned, the final eagle caged, the last deer hunted down, and more, while you survive encounters with dangerous, oil-covered Devourers that roam the wasteland in search of remaining life.

In this emotional journey from the creators of the critically acclaimed Arise: A Simple Story, you alone can restore life to the planet.","PlayStation 5,PC,Xbox Series X",65.0,39.0,Mixed or average,70.0,50,Mixed or average,"65,71,76",Piccolo,"Private Division,Take-Two Interactive"
1300636223,Akimbot,2024-08-29,,Action Adventure,"In this 3D, action-adventure platformer, play as Exe, an outlaw robot with his unexpected sidekick, Shipset, as you blast your way through armies of robots, control spaceships and forge your own path on a mission to save the universe from impending doom! 

Set in a sci-fi world where only robots exist, travel the galaxy and experience non-stop robot mayhem and explosive action!","PC,PlayStation 5",65.0,16.0,Mixed or average,71.0,15,Mixed or average,"65,71",Evil Raptor,"PLAION,Embracer Group"
1300572889,Blanc,2023-02-14,E,Third-Person Adventure,"Blanc is an artistic cooperative adventure that follows the journey of a wolf cub and a fawn stranded in a vast, snowy wilderness. They must come together in an unlikely partnership to find their families. Two players take control of either the wolf cub or the fawn. Guide them through the environment, unforgiving weather, and obstacles that you must face together. Build a relationship together locally on the same screen or from far away with online play.","Nintendo Switch,PC",64.0,25.0,Mixed or average,70.0,25,Mixed or average,"64,68",Casus Ludi,"Gearbox Publishing,Embracer Group"
1300578236,Warlander,2023-01-24,,MOBA,"Harness the almighty powers of god-like Warriors, Clerics, and Mages, with a unique style that mashes a Medieval-inspired setting, Fantastical items and abilities…and…EVEN POWERFUL ROBOTS! Master siege weapons and cataclysmic spells to control the battlefield and destroy the enemy's core!
",PC,64.0,7.0,Mixed or average,74.0,10,Mixed or average,64,Toylogic,"PLAION,Embracer Group"
1300516545,Madden NFL 21,2020-08-25,E,Football Sim,"Expect exclusive Nike Vapor cleats designed by Odell Beckham Jr., gear capsules that celebrate the game’s current greats as well as legends from the past, and all-new collaborations from innovative fashion labels. Madden NFL 21 SZN 2: The Wave delivers new styles, new ways to play, and pays homage to the flood of fearless believers who are relentless in their pursuit to change the game.
 
Keep moving forward with all that Madden NFL 21 SZN 2: The Wave has to offer.

Rise To Fame in Madden NFL 21.  

A new generation is leaving its mark in the NFL. Will you rise to the occasion? Change the game and take control of your own legacy. 
Madden NFL 21 delivers new features and modes including:

•Face Of The Franchise: Rise To Fame: Rise to fame and become immortalized in Madden NFL 21 as you transcend NFL history and shape your own path to greatness.

•Take Control: Master innovative running enhancements and live playbooks to run up the score in Madden NFL 21.

•X-Factor 2.0: New X-Factor abilities fresh out of the lab designed to elevate the stars of a new generation in Madden NFL 21. ","Xbox One,PlayStation 4,PC",63.0,29.0,Mixed or average,3.0,5816,Overwhelming dislike,"69,63,63",EA Sports,Electronic Arts
1300518498,Destruction AllStars,2021-02-02,T,Vehicle Combat Sim,Destruction All Stars is an action-packed sports event that pits drivers against one another in an intense competition. The goal? Wreck as many cars as possible.,PlayStation 5,62.0,55.0,Mixed or average,49.0,610,Generally unfavorable,62,Lucid,Sony Interactive Entertainment
